0,0,0,0,0.1386347686888374
0,1,0,0,0.07638492602217782
0,2,0,0,0.038994905424208755
0,3,0,0,0.04068762738122981
0,0,0,1,0.05099495175997929
0,1,0,1,0.023072087344328453
0,2,0,1,0.01124287840491225
0,3,0,1,0.011822193278251953
0,0,0,2,0.027992825576599444
0,1,0,2,0.011183254001122038
0,2,0,2,0.0046967679443783265
0,3,0,2,0.004101487288024724
0,0,0,3,0.033308938006517026
0,1,0,3,0.012337503808811138
0,2,0,3,0.004526158265284647
0,3,0,3,0.002842874775332025
0,0,1,0,0.012879813879525722
0,1,1,0,0.008081591237828152
0,2,1,0,0.0035404488646786124
0,3,1,0,0.0026850265542872195
0,0,2,0,0.005105881993841264
0,1,2,0,0.003023651826572251
0,2,2,0,0.0011953914710181857
0,3,2,0,0.0007081457307235178
0,0,3,0,0.004854064967310539
0,1,3,0,0.0027079264611482566
0,2,3,0,0.000964803281414284
0,3,3,0,0.0004098062773768948
1,0,0,0,0.0749878245451045
1,1,0,0,0.03591418464249349
1,2,0,0,0.015702306953076988
1,3,0,0,0.013633326341779797
1,0,0,1,0.016282512468642037
1,1,0,1,0.005661603887019732
1,2,0,1,0.0022617505862007215
1,3,0,1,0.0020607979804007806
1,0,0,2,0.007214824876014451
1,1,0,2,0.0025020553759739746
1,2,0,2,0.0009297206322086336
1,3,0,2,0.0007106370226250546
1,0,0,3,0.0074901819668284275
1,1,0,3,0.002604139525655723
1,2,0,3,0.0009033521903894027
1,3,0,3,0.000522543395416275
1,0,1,0,0.008894617836610852
1,1,1,0,0.006436701540401047
1,2,1,0,0.003063864216923354
1,3,1,0,0.0023378439828258685
1,0,2,0,0.0031172425930206483
1,1,2,0,0.002289111217809208
1,2,2,0,0.001060442472205465
1,3,2,0,0.000702801428387869
1,0,3,0,0.002720104806676145
1,1,3,0,0.0019123386587358232
1,2,3,0,0.0008229949338178517
1,3,3,0,0.00042634313507619056
2,0,0,0,0.04438755648099715
2,1,0,0,0.01922397188933285
2,2,0,0,0.007423697680486155
2,3,0,0,0.005224040818963074
2,0,0,1,0.008304507176320577
2,1,0,1,0.0023236582708093235
2,2,0,1,0.0007039255406609157
2,3,0,1,0.0004561354159690064
2,0,0,2,0.0029028097079456137
2,1,0,2,0.0008477364787991614
2,2,0,2,0.00026077637000057716
2,3,0,2,0.00015341067825727446
2,0,0,3,0.0023442891798265905
2,1,0,3,0.0007397626789196167
2,2,0,3,0.00023332659277395206
2,3,0,3,0.00011732903780579987
2,0,1,0,0.004468768049111436
2,1,1,0,0.0034456242543025326
2,2,1,0,0.0017048697148433374
2,3,1,0,0.0012749946348511166
2,0,2,0,0.0013130369985934027
2,1,2,0,0.0011179378319145382
2,2,2,0,0.0005798110904647414
2,3,2,0,0.00041717835114446847
2,0,3,0,0.0009816941735778077
2,1,3,0,0.0008326684920846105
2,2,3,0,0.00041930844359189837
2,3,3,0,0.0002582027539844334
3,0,0,0,0.05617151633145045
3,1,0,0,0.022391083068742643
3,2,0,0,0.007606988967918546
3,3,0,0,0.003850467503639311
3,0,0,1,0.010727179217153476
3,1,0,1,0.002744701544154815
3,2,0,1,0.0006829755459612621
3,3,0,1,0.00025980530257980306
3,0,0,2,0.0031654194682901073
3,1,0,2,0.0008120088513155206
3,2,0,2,0.00020581806744057
3,3,0,2,0.00007888730948557904
3,0,0,3,0.0017081739064521422
3,1,0,3,0.0004782801527659008
3,2,0,3,0.0001322970662432642
3,0,1,0,0.004356772244961393
3,1,1,0,0.003305208722091536
3,2,1,0,0.0015924559770110831
3,3,1,0,0.0010500826964677942
3,0,2,0,0.0009405650941504672
3,1,2,0,0.0008659179401734038
3,2,2,0,0.00047937580732229635
3,3,2,0,0.0003527619584291376
3,0,3,0,0.0004469378253027803
3,1,3,0,0.00045749948850556526
3,2,3,0,0.00027196931967972697
3,3,3,0,0.00020367814133776048
